placa,marca,modelo,anio,color,clase,fecha_matricula,anio_matricula,servicio,fecha_caducidad,polarizado
ABC1142,TOYOTA,CDT HILUX 4X4 CD AA DIESEL,2009,PLATEADO,CAMIONETA,11-02-2022,2022,USO PARTICULAR,31-03-2027,No existe registro de polarizado
ABC1143,CHEVROLET,NHR 2.8 2P 4X2 TM DIESEL,2009,BLANCO,CAMION,28-04-2023,2023,USO PARTICULAR,30-04-2028,No existe registro de polarizado
ABC1144,SUZUKI,GRAND VITARA SZ 2.0L 5P TM 4X2,2009,PLOMO,VEHICULO UTILITARIO,28-02-2023,2023,USO PARTICULAR,31-05-2028,No existe registro de polarizado
GBP6993,FAW,CA1161PK2L4EA80 AC 6.8 2P 4X2 TM DIESEL,2023,PLOMO,CAMION,27-02-2024,2024,USO PUBLICO,26-02-2029,No existe registro de polarizado
GBP6994,FAW,CA7158E5Q1 LUXURY D60 AC 1.5 5P 4X2 TM,2019,AMARILLO,VEHICULO UTILITARIO,03-08-2023,2023,USO PUBLICO,31-08-2028,No existe registro de polarizado
GBP6995,KIA,RIO LX AC 1.4 4P 4X2 TM,2020,AMARILLO,AUTOMOVIL,03-08-2023,2023,USO PUBLICO,31-05-2028,No existe registro de polarizado
GBP6996,JMC,N720 3.45T AC 2.8 2P 4X2 TM DIESEL,2022,BLANCO,CAMION,04-08-2023,2023,TRANSP. PUBLICO,30-09-2028,No existe registro de polarizado
GBP6997,BYD,E5 400 AC 4P 4X2 TA EV,2020,AMARILLO,AUTOMOVIL,04-08-2023,2023,USO PUBLICO,02-08-2028,No existe registro de polarizado
GCA7110,CHEVROLET,TRAILBLAZER AC 2.8 5P 4X4 TA DIESEL,2018,VINO,VEHICULO UTILITARIO,06-11-2023,2023,USO PARTICULAR,30-11-2028,No existe registro de polarizado
GCA7111,SOUEAST,DX3 AC 1.5 5P 4X2 TM,2019,ROJO,VEHICULO UTILITARIO,23-02-2023,2023,USO PARTICULAR,29-02-2028,No existe registro de polarizado
GCA7112,BYD,YUAN GLX LF AC 1.5 5P 4X2 TM,2018,ROJO,VEHICULO UTILITARIO,30-03-2023,2023,USO PARTICULAR,31-03-2028,No existe registro de polarizado
GCA7113,BYD,YUAN GL LFT AC 1.5 5P 4X2 TA,2018,ROJO,VEHICULO UTILITARIO,03-08-2022,2022,USO PARTICULAR,02-08-2027,No existe registro de polarizado
GCA7114,FORD,F-150 XLT AC 3.5 CD 4X2 TA,2017,PLATEADO,CAMIONETA,20-05-2024,2024,PARTICULAR,19-05-2029,No existe registro de polarizado
GFM0143,CHEVROLET,SAN REMO,1990,BLANCO,AUTOMOVIL,18-05-2022,2022,PARTICULAR,17-05-2027,No existe registro de polarizado
GFM0144,SUZUKI,SJ 413,1986,BLANCO,VEHICULO UTILITARIO,05-07-2021,2021,USO PARTICULAR,31-05-2026,No existe registro de polarizado
GFM0145,,F 100,1967,,,08-09-2009,2009,,31-12-2013,No existe registro de polarizado
GFM0146,,PICK UP 404,1968,,,13-06-2000,2000,,31-12-2000,No existe registro de polarizado
GFM0147,FORD,F 250,1971,CAFE,VEHICULO UTILITARIO,03-05-1996,1996,USO PARTICULAR,31-12-1996,No existe registro de polarizado
GGZ0738,FIAT,UNO S,1992,AZUL,AUTOMOVIL,31-10-2006,2006,USO PARTICULAR,31-12-2006,No existe registro de polarizado
GGZ0739,FIAT,UNO S,1992,BLANCO,AUTOMOVIL,08-07-2022,2022,USO PARTICULAR,07-07-2027,No existe registro de polarizado
GGZ0740,CHEVROLET,VITARA 3P STD T/M,1992,BLANCO,VEHICULO UTILITARIO,27-12-2006,2006,USO PARTICULAR,26-12-2011,No existe registro de polarizado
GGZ0741,CHEVROLET,TROOPER UBS16-CLK STD 4X4 T/M,1992,AZUL,VEHICULO UTILITARIO,16-02-2022,2022,PARTICULAR,28-02-2027,No existe registro de polarizado
GGZ0742,CHEVROLET,TROOPER UBS16-CLK STD 4X4 T/M,1992,CREMA,VEHICULO UTILITARIO,26-04-2024,2024,PARTICULAR,31-03-2029,No existe registro de polarizado
GSA6159,SKODA,10850,2011,NEGRO,AUTOMOVIL,19-03-2025,2025,USO PARTICULAR,31-10-2030,No existe registro de polarizado
GSA6160,KIA,4953,2011,PLOMO,VEHICULO UTILITARIO,26-03-2021,2021,USO PARTICULAR,25-03-2026,No existe registro de polarizado
GSA6161,GREAT WALL,HOVER H3 4X2 FULL GAS,2011,PLATEADO,VEHICULO UTILITARIO,12-02-2020,2020,TRANSP. PUBLICO,10-02-2025,No existe registro de polarizado
GSA6162,LIFAN,LF7132,2011,NEGRO,AUTOMOVIL,20-02-2020,2020,USO PARTICULAR,19-02-2025,No existe registro de polarizado
GSA6163,GREAT WALL,WINGLE CD 4X2 FULL DIESEL 2.8,2011,BLANCO,CAMIONETA,22-03-2024,2024,USO PARTICULAR,21-03-2029,No existe registro de polarizado
GSH8390,NISSAN,TIIDA ENTRY TM 1.6 5P 4X2 AC,2013,NEGRO,AUTOMOVIL,22-11-2023,2023,USO PARTICULAR,30-11-2028,No existe registro de polarizado
GSH8391,CHEVROLET,SAIL TM 1.4 4P 4X2 AC,2013,DORADO,AUTOMOVIL,24-02-2022,2022,USO PARTICULAR,28-02-2027,No existe registro de polarizado
GSH8392,CHEVROLET,GRAND VITARA STD TM 2.0 5P 4X2,2013,ROJO,VEHICULO UTILITARIO,09-09-2022,2022,USO PARTICULAR,31-03-2027,No existe registro de polarizado
GSH8393,CHEVROLET,AVEO FAMILY AC TM 1.5 4P 4X2,2013,NEGRO,AUTOMOVIL,28-04-2025,2025,USO PARTICULAR,30-04-2030,No existe registro de polarizado
GSH8394,HYUNDAI,ELANTRA TM 1.6 4P 4X2,2013,BLANCO,AUTOMOVIL,22-01-2021,2021,PARTICULAR,21-01-2026,No existe registro de polarizado
GSB7262,CHEVROLET,AVEO FAMILY 1.5L TM AC,2012,ROJO,AUTOMOVIL,25-03-2022,2022,USO PARTICULAR,31-03-2027,No existe registro de polarizado
GSB7263,KIA,SPORTAGE LX,2012,BLANCO,VEHICULO UTILITARIO,07-03-2024,2024,USO PARTICULAR,06-03-2029,No existe registro de polarizado
GSB7264,CHEVROLET,8723,2012,AMARILLO,AUTOMOVIL,06-08-2011,2011,USO PUBLICO,31-05-2015,No existe registro de polarizado
GSB7265,CHEVROLET,AVEO EMOTION 1.6L GLS,2012,PLOMO,AUTOMOVIL,06-08-2011,2011,USO PARTICULAR,30-06-2015,No existe registro de polarizado
GSB7266,CHEVROLET,AVEO FAMILY 1.5L TM AC,2012,DORADO,AUTOMOVIL,30-04-2025,2025,USO PARTICULAR,31-07-2030,No existe registro de polarizado
GTC3407,HYUNDAI,NEW SANTA FE 5PAS AC 2.4 5P 4X2 TM,2019,DORADO,VEHICULO UTILITARIO,13-06-2024,2024,USO PARTICULAR,31-08-2029,No existe registro de polarizado
GTC3408,HYUNDAI,GRAND I10 1.2 4P 4X2 TM,2019,AMARILLO,AUTOMOVIL,06-05-2023,2023,USO PUBLICO,23-05-2023,No existe registro de polarizado
GTC3409,HYUNDAI,CRETA GS AC 1.6 5P 4X2 TM,2019,PLATEADO,VEHICULO UTILITARIO,14-10-2024,2024,USO PARTICULAR,31-10-2029,No existe registro de polarizado
GTC3410,HYUNDAI,NEW SANTA FE GLS 7PAS AC 2.4 5P 4X2 TA,2019,PLATEADO,VEHICULO UTILITARIO,30-05-2025,2025,USO PARTICULAR,29-05-2030,No existe registro de polarizado
GTC3411,HYUNDAI,TUCSON TL AC 2.0 5P 4X2 TM,2019,PLOMO,VEHICULO UTILITARIO,27-02-2024,2024,USO PARTICULAR,28-02-2029,No existe registro de polarizado
GTF2172,LANDWIND,X2 LUXURY ELITE AC 1.6 5P 4X2 TM,2020,PLOMO,VEHICULO UTILITARIO,20-02-2025,2025,USO PARTICULAR,31-03-2030,No existe registro de polarizado
GTF2173,LANDWIND,X2 LUXURY ELITE AC 1.6 5P 4X2 TM,2020,BLANCO,VEHICULO UTILITARIO,29-04-2025,2025,USO PARTICULAR,30-04-2030,No existe registro de polarizado
GTF2174,LANDWIND,X2 LUXURY ELITE AC 1.6 5P 4X2 TM,2020,BLANCO,VEHICULO UTILITARIO,21-01-2025,2025,USO PARTICULAR,21-01-2030,No existe registro de polarizado
GTF2175,LANDWIND,X2 LUXURY ELITE AC 1.6 5P 4X2 TM,2020,AMARILLO,VEHICULO UTILITARIO,09-02-2024,2024,TRANSP. PUBLICO,30-06-2029,No existe registro de polarizado
GTF2176,LANDWIND,X2 LUXURY ELITE AC 1.6 5P 4X2 TM,2020,DORADO,VEHICULO UTILITARIO,03-07-2020,2020,USO PARTICULAR,02-07-2025,No existe registro de polarizado
GTH7928,CHERY,TIGGO 8 LUXURY AC 2.0 5P 4X2 TA,2022,ROJO,VEHICULO UTILITARIO,08-04-2022,2022,USO PARTICULAR,07-04-2027,No existe registro de polarizado
GTH7929,JEEP,JEEP GLADIATOR RUBICON AC 3.6 CD 4X4 TA,2022,ROJO,CAMIONETA,08-04-2022,2022,USO PARTICULAR,07-04-2027,No existe registro de polarizado
GTH7930,DONGFENG,RICH 6 AC 2.5 CD 4X4 TM DIESEL,2022,BLANCO,CAMIONETA,11-04-2022,2022,USO PARTICULAR,10-04-2027,No existe registro de polarizado
GTH7931,CHERY,TIGGO 8 LUXURY AC 2.0 5P 4X2 TA,2022,BLANCO,VEHICULO UTILITARIO,11-04-2022,2022,USO PARTICULAR,10-04-2027,No existe registro de polarizado
GTH7932,CHERY,TIGGO 8 AC 1.5 5P 4X2 TM,2022,ROJO,VEHICULO UTILITARIO,11-04-2022,2022,USO PARTICULAR,10-04-2027,No existe registro de polarizado
GTO8016,DFSK,GLORY 560 AC 1.8 5P 4X2 TM,2024,BLANCO,VEHICULO UTILITARIO,21-06-2023,2023,USO PARTICULAR,19-06-2028,No existe registro de polarizado
GTO8017,KIA,SOLUTO LX AC 1.4 4P 4X2 TM,2024,NEGRO,AUTOMOVIL,21-06-2023,2023,USO PARTICULAR,19-06-2028,No existe registro de polarizado
GTO8018,SHINERAY,SWM G01 AC 1.5 5P 4X2 TM,2024,VINO,VEHICULO UTILITARIO,21-06-2023,2023,USO PARTICULAR,19-06-2028,No existe registro de polarizado
GTO8019,SHINERAY,SWM G03 7P AC 1.5 5P 4X2 TM,2024,PLOMO,VEHICULO UTILITARIO,21-06-2023,2023,USO PARTICULAR,19-06-2028,No existe registro de polarizado
GTO8020,KIA,CERATO AC 1.6 4P 4X2 TM,2023,PLOMO,AUTOMOVIL,21-06-2023,2023,USO PARTICULAR,19-06-2028,No existe registro de polarizado
GTR9253,SHINERAY,SWM G01 AC 1.5 5P 4X2 TM,2024,DORADO,VEHICULO UTILITARIO,11-03-2024,2024,USO PARTICULAR,10-03-2029,No existe registro de polarizado
GTR9254,GREAT WALL,HAVAL H2 JOLION SUPREME AC 1.5 5P 4X2 TA HYBRID,2024,PLOMO,VEHICULO UTILITARIO,11-03-2024,2024,USO PARTICULAR,10-03-2029,No existe registro de polarizado
GTR9255,CHEVROLET,GROOVE PREMIER AC 1.5 5P 4X2 TM,2024,PLATEADO,VEHICULO UTILITARIO,11-03-2024,2024,USO PARTICULAR,10-03-2029,No existe registro de polarizado
GTR9256,DFSK,GLORY 560 AC 1.8 5P 4X2 TM,2024,ROJO,VEHICULO UTILITARIO,11-03-2024,2024,USO PARTICULAR,10-03-2029,No existe registro de polarizado
GTR9257,CHEVROLET,TRACKER LS TURBO AC 1.2 5P 4X2 TM,2023,PLOMO,VEHICULO UTILITARIO,11-03-2024,2024,USO PARTICULAR,10-03-2029,No existe registro de polarizado
MBC2303,CHEVROLET,SAIL FULL AC 1.4 4P 4X2 TM,2014,PLOMO,AUTOMOVIL,30-04-2024,2024,USO PARTICULAR,30-04-2029,No existe registro de polarizado
MBC2304,CHEVROLET,SAIL FULL AC 1.4 4P 4X2 TM,2014,DORADO,AUTOMOVIL,30-05-2019,2019,USO PARTICULAR,31-05-2024,No existe registro de polarizado
MBC2305,CHEVROLET,AVEO FAMILY AC 1.5 4P 4X2 TM,2014,BLANCO,AUTOMOVIL,05-07-2022,2022,PARTICULAR,04-07-2027,No existe registro de polarizado
MBC2306,CHEVROLET,NPR 75H 5.2 2P 4X2 TM DIESEL,2014,BLANCO,CAMION,20-07-2022,2022,USO PUBLICO,31-07-2027,No existe registro de polarizado
MBC2307,KIA,SPORTAGE LX AC 2.0 5P 4X2 TM,2014,PLATEADO,VEHICULO UTILITARIO,23-02-2022,2022,USO PARTICULAR,22-02-2027,No existe registro de polarizado
MBD7001,FORD,EDGE SEL FWD AC 3.5 5P 4X2 TA,2017,PLATEADO,JEEP,17-03-2023,2023,PARTICULAR,29-02-2028,No existe registro de polarizado
MBD7002,GREAT WALL,M4 MT AC 1.5 5P 4X2 TM,2018,BLANCO,VEHICULO UTILITARIO,30-01-2025,2025,USO PARTICULAR,29-01-2030,No existe registro de polarizado
MBD7003,GREAT WALL,WINGLE AC 2.2 CD 4X2 TM,2018,ROJO,CAMIONETA,21-04-2023,2023,PARTICULAR,30-04-2028,No existe registro de polarizado
MBD7004,GREAT WALL,M4 MT AC 1.5 5P 4X2 TM,2018,VINO,VEHICULO UTILITARIO,21-05-2021,2021,USO PARTICULAR,20-05-2026,No existe registro de polarizado
MBD7005,GREAT WALL,WINGLE AC 2.4 CD 4X4 TM,2018,PLOMO,CAMIONETA,05-10-2021,2021,USO PARTICULAR,04-10-2026,No existe registro de polarizado
MBF4613,ZXAUTO,TERRALORD AC 2.5 CD 4X4 TM DIESEL,2022,BLANCO,CAMIONETA,29-09-2021,2021,USO PARTICULAR,28-09-2026,No existe registro de polarizado
MBF4614,CITROEN,C-ELYSEE N1 AC 1.6 4P 4X2 TM,2021,PLATEADO,AUTOMOVIL,29-09-2021,2021,USO PARTICULAR,28-09-2026,No existe registro de polarizado
MBF4615,ZXAUTO,TERRALORD AC 2.5 CD 4X4 TM DIESEL,2022,NEGRO,CAMIONETA,29-09-2021,2021,USO PARTICULAR,28-09-2026,No existe registro de polarizado
MBF4616,CITROEN,C-ELYSEE SHINE AC 1.6 4P 4X2 TM DIESEL,2022,BLANCO,AUTOMOVIL,29-09-2021,2021,USO PARTICULAR,28-09-2026,No existe registro de polarizado
MBF4617,SHINERAY,SWM G01 AC 1.5 5P 4X2 TM,2022,BLANCO,VEHICULO UTILITARIO,29-09-2021,2021,USO PARTICULAR,28-09-2026,No existe registro de polarizado
MBG1087,CHEVROLET,GROOVE LTZ AC 1.5 5P 4X2 TM,2023,ROJO,JEEP,13-10-2022,2022,PARTICULAR,12-10-2027,No existe registro de polarizado
MBG1088,CHEVROLET,JOY BLACK AC 1.4 5P 4X2 TM,2023,NEGRO,AUTOMOVIL,13-10-2022,2022,PARTICULAR,12-10-2027,No existe registro de polarizado
MBG1089,CHEVROLET,TRACKER LS TURBO AC 1.2 5P 4X2 TM,2023,PLOMO,VEHICULO UTILITARIO,13-10-2022,2022,PARTICULAR,12-10-2027,No existe registro de polarizado
MBG1090,JETOUR,X70 II AC 1.5 5P 4X2 TM,2023,NEGRO,JEEP,13-10-2022,2022,PARTICULAR,12-10-2027,No existe registro de polarizado
MBG1091,FORD,BRONCO SPORT BIGBEND AC 1.5 5P 4X4 TA,2022,NEGRO,JEEP,14-10-2022,2022,PARTICULAR,13-10-2027,No existe registro de polarizado
PBD2443,AUDI,Q7 4.2 FSI 5P 6TIP,2008,PLATEADO,VEHICULO UTILITARIO,30-01-2023,2023,PARTICULAR,30-04-2028,No existe registro de polarizado
PBD2444,CHEVROLET,AVEO ACTIVO 1.4L 4P STD,2008,PLATEADO,AUTOMOVIL,28-09-2022,2022,USO PARTICULAR,31-05-2027,No existe registro de polarizado
PBD2445,PEUGEOT,BERLINA 206 XT 2.0 5P HDI,2008,PLOMO,AUTOMOVIL,13-09-2022,2022,USO PARTICULAR,12-09-2027,No existe registro de polarizado
PBD2446,MAZDA,MAZDA5 2.0 AT FL,2008,PLATEADO,VEHICULO UTILITARIO,30-07-2021,2021,USO PARTICULAR,29-07-2026,No existe registro de polarizado
PBD2447,AUDI,TT 2.0T 2P STRONIC,2008,NEGRO,AUTOMOVIL,08-04-2021,2021,PARTICULAR,07-04-2026,No existe registro de polarizado
PBO0082,CHEVROLET,LUV C/D 4X2 T/M INYEC,2002,BLANCO,CAMIONETA,20-03-2023,2023,USO PARTICULAR,31-03-2028,No existe registro de polarizado
PBO0083,CHEVROLET,ESTEEM DLX T/M A/C 1.6L,2003,VINO,AUTOMOVIL,05-07-2023,2023,USO PARTICULAR,03-07-2028,No existe registro de polarizado
PBO0084,CHEVROLET,CORSA EVOLUTION 4P 1.8 STD,2003,PLOMO,AUTOMOVIL,20-04-2022,2022,USO PARTICULAR,19-04-2027,No existe registro de polarizado
PBO0085,CHEVROLET,RODEO V6 4X4 DLX T/M A/C,2001,AZUL,VEHICULO UTILITARIO,27-06-2024,2024,PARTICULAR,30-06-2029,No existe registro de polarizado
PCC1287,HYUNDAI,H1 STAREX SV12 DTCI 4X2 T/M GAGGZ85 4068,2007,PLOMO,CAMIONETA,27-07-2021,2021,USO PARTICULAR,26-07-2026,No existe registro de polarizado
PCC1288,CHEVROLET,GRAND VITARA 5P 4X2 T/M DLX,2007,ROJO,VEHICULO UTILITARIO,03-05-2021,2021,PARTICULAR,30-09-2026,No existe registro de polarizado
PCC1289,MAZDA,B2600 CABINA DOBLE FULL,2008,PLATEADO,CAMIONETA,30-10-2020,2020,USO PARTICULAR,31-10-2025,No existe registro de polarizado
PCC1290,FORD,EXPLORER XLT 4X4 T/A,2008,NEGRO,VEHICULO UTILITARIO,20-11-2023,2023,PARTICULAR,30-11-2028,No existe registro de polarizado
PCC1291,MITSUBISHI,CANTER 5.5 TON,2008,BLANCO,CAMION,13-03-2023,2023,USO PARTICULAR,11-03-2028,No existe registro de polarizado
PCW4341,CHEVROLET,SPARK GT FULL AC 1.2 5P 4X2 TM,2017,PLOMO,AUTOMOVIL,24-06-2025,2025,USO PARTICULAR,23-06-2030,No existe registro de polarizado
PCW4342,CHEVROLET,D-MAX CRDI 3.0 CD 4X2 TM DIESEL,2018,PLOMO,CAMIONETA,18-04-2023,2023,USO PARTICULAR,31-03-2028,No existe registro de polarizado
PCW4343,MAZDA,NUEVO MAZDA6 AC 2.0 4P 4X2 TA,2017,ROJO,AUTOMOVIL,24-04-2024,2024,PARTICULAR,23-04-2029,No existe registro de polarizado
PCW4344,MAZDA,NUEVO MAZDA 2 SDN CORE AC 1.5 4P 4X2 TM,2017,PLATEADO,AUTOMOVIL,25-10-2022,2022,USO PARTICULAR,31-05-2027,No existe registro de polarizado
PDI8476,SUZUKI,GRAND VITARA SZ SPORT AC 2.4 5P 4X2 TA,2019,PLOMO,VEHICULO UTILITARIO,30-07-2024,2024,PARTICULAR,31-07-2029,No existe registro de polarizado
PDI8477,CHEVROLET,D-MAX CRDI 3.0 CD 4X4 TM DIESEL,2019,PLATEADO,CAMIONETA,11-03-2021,2021,USO PARTICULAR,10-03-2026,No existe registro de polarizado
PDI8480,CHEVROLET,SPARK GT AC 1.2 5P 4X2 TM,2019,PLOMO,AUTOMOVIL,02-07-2024,2024,USO PARTICULAR,30-11-2029,No existe registro de polarizado
PDR7941,KIA,SPORTAGE LX AC 2.0 5P 4X2 TM,2021,PLOMO,VEHICULO UTILITARIO,16-04-2021,2021,PARTICULAR,15-04-2026,No existe registro de polarizado
PDR7942,RENAULT,CAPTUR ZEN AC 2.0 5P 4X2 TM,2020,ROJO,VEHICULO UTILITARIO,16-04-2021,2021,PARTICULAR,15-04-2026,No existe registro de polarizado
PDR7943,JAC,HFC1037DEV LUXURY AC 2.0 CD 4X2 TM,2022,BLANCO,CAMIONETA,16-04-2021,2021,PARTICULAR,15-04-2026,No existe registro de polarizado
PBA7175,PEUGEOT,206 X-LINE 1.4 MANUAL 5P,2007,PLOMO,AUTOMOVIL,28-07-2023,2023,USO PARTICULAR,26-07-2028,No existe registro de polarizado
PBA7176,CHEVROLET,SPARK 5P STD 1.0L ACTIVO,2007,BLANCO,AUTOMOVIL,10-07-2023,2023,USO PARTICULAR,31-07-2028,No existe registro de polarizado
GTH1032,HYUNDAI,VERNA AC 1.4 4P 4X2 TM,2020,AZUL,AUTOMOVIL,07-05-2020,2020,PARTICULAR,06-05-2025,No existe registro de polarizado
